Year,Month,Day,BeginHour,Vp,Dp,Bz,Kp3,
2023.00,11.00,11.00,12.00,498.05,5.59,0.18,1.00,
2023.00,11.00,11.00,15.00,502.24,7.85,-0.51,0.67,
2023.00,11.00,11.00,18.00,502.18,9.43,0.93,0.67,
2023.00,11.00,11.00,21.00,503.52,9.96,0.86,0.33,
2023.00,11.00,12.00,0.00,470.40,7.61,0.80,0.33,
2023.00,11.00,12.00,3.00,479.52,7.75,-0.21,1.00,
2023.00,11.00,12.00,6.00,511.17,13.09,-0.11,4.00,
2023.00,11.00,12.00,9.00,559.62,17.69,-0.68,2.67,
2023.00,11.00,12.00,12.00,533.06,16.15,-1.09,2.00,
2023.00,11.00,12.00,15.00,537.04,12.19,7.36,1.33,
2023.00,11.00,12.00,18.00,506.39,11.06,7.26,1.00,
2023.00,11.00,12.00,21.00,482.06,12.22,9.14,2.67,
2023.00,11.00,13.00,0.00,450.46,19.46,-7.26,5.00,
2023.00,11.00,13.00,3.00,429.20,24.23,0.23,3.67,
2023.00,11.00,13.00,6.00,421.17,17.68,3.78,1.00,
2023.00,11.00,13.00,9.00,408.31,19.92,4.70,1.67,
2023.00,11.00,13.00,12.00,402.70,30.59,0.51,3.00,
2023.00,11.00,13.00,18.00,450.57,7.29,13.47,1.67,
2023.00,11.00,13.00,21.00,451.71,7.05,11.98,0.67,
2023.00,11.00,14.00,0.00,426.39,6.39,10.46,2.00,
2023.00,11.00,14.00,3.00,432.30,5.56,8.39,0.67,
2023.00,11.00,14.00,6.00,433.14,4.67,6.59,0.00,
2023.00,11.00,14.00,9.00,448.01,7.17,6.80,0.67,
2023.00,11.00,14.00,12.00,390.29,2.85,-0.41,1.67,
2023.00,11.00,14.00,15.00,369.70,6.55,1.37,3.00,
2023.00,11.00,14.00,18.00,358.29,4.27,-3.41,2.00,
2023.00,11.00,14.00,21.00,358.70,2.75,-0.48,0.67,
2023.00,11.00,15.00,0.00,383.78,3.96,0.01,2.67,
2023.00,11.00,15.00,3.00,369.40,7.02,-2.55,2.00,
2023.00,11.00,15.00,6.00,388.52,2.97,-0.58,2.33,
2023.00,11.00,15.00,9.00,399.14,7.07,2.06,1.67,
2023.00,11.00,15.00,12.00,397.62,6.30,-4.05,3.33,
2023.00,11.00,15.00,15.00,404.90,7.26,-1.56,3.00,
2023.00,11.00,15.00,18.00,408.09,6.62,-4.20,3.33,
2023.00,11.00,15.00,21.00,403.19,5.92,-0.74,2.67,
2023.00,11.00,16.00,0.00,401.76,3.66,2.38,1.33,
2023.00,11.00,16.00,3.00,419.49,4.52,1.26,0.67,
2023.00,11.00,16.00,6.00,424.85,5.66,-3.53,2.00,
2023.00,11.00,16.00,9.00,434.60,6.47,-1.24,1.67,
2023.00,11.00,16.00,12.00,428.24,4.91,-2.29,1.67,
2023.00,11.00,16.00,15.00,426.62,4.39,0.52,2.00,
2023.00,11.00,16.00,18.00,435.33,6.23,-2.01,1.33,
2023.00,11.00,16.00,21.00,416.68,4.12,-2.01,2.00,
2023.00,11.00,17.00,0.00,393.26,2.74,2.68,0.00,
2023.00,11.00,17.00,3.00,401.91,1.43,1.70,0.00,
2023.00,11.00,17.00,6.00,391.61,1.44,-0.53,0.00,
2023.00,11.00,17.00,9.00,322.15,0.75,-0.17,0.67,
2023.00,11.00,17.00,12.00,322.85,0.80,1.26,0.67,
2023.00,11.00,17.00,15.00,348.92,1.17,-2.47,2.00,
2023.00,11.00,17.00,18.00,463.55,3.26,-1.71,1.33,
2023.00,11.00,17.00,21.00,414.27,1.37,-0.20,0.00,
2023.00,11.00,18.00,0.00,389.29,1.86,0.13,0.00,
2023.00,11.00,18.00,3.00,312.60,5.93,0.48,0.33,
2023.00,11.00,18.00,6.00,311.90,10.39,0.61,0.00,
2023.00,11.00,18.00,9.00,303.70,7.20,0.24,0.00,
2023.00,11.00,18.00,12.00,304.59,6.96,-0.58,0.00,
2023.00,11.00,18.00,15.00,303.80,14.20,-0.16,0.00,
2023.00,11.00,18.00,18.00,302.97,8.78,-0.66,0.67,
2023.00,11.00,18.00,21.00,304.53,11.32,-0.58,1.33,
2023.00,11.00,19.00,0.00,308.92,6.84,0.40,0.33,
2023.00,11.00,19.00,3.00,327.53,4.36,0.96,0.33,
2023.00,11.00,19.00,6.00,339.43,3.60,0.20,1.00,
2023.00,11.00,19.00,9.00,348.43,3.35,1.03,1.00,
2023.00,11.00,19.00,12.00,341.78,2.35,1.68,0.67,
2023.00,11.00,19.00,15.00,361.40,4.68,-0.53,0.00,
2023.00,11.00,19.00,18.00,330.20,2.51,-1.34,1.00,
2023.00,11.00,19.00,21.00,325.51,4.72,1.02,1.00,
2023.00,11.00,20.00,0.00,327.17,7.42,2.70,0.67,
2023.00,11.00,20.00,3.00,343.90,5.93,-1.11,0.67,
2023.00,11.00,20.00,6.00,333.55,7.76,-2.92,1.33,
2023.00,11.00,20.00,9.00,320.66,11.55,-1.72,1.67,
2023.00,11.00,20.00,12.00,316.45,20.18,-2.07,1.33,
2023.00,11.00,20.00,15.00,300.64,20.27,-1.15,1.33,
2023.00,11.00,20.00,18.00,296.02,21.50,3.57,1.00,
2023.00,11.00,20.00,21.00,310.08,11.10,-0.13,1.00,
2023.00,11.00,21.00,0.00,296.01,25.81,3.11,1.00,
2023.00,11.00,21.00,3.00,309.04,20.12,3.50,2.33,
2023.00,11.00,21.00,6.00,337.10,6.73,1.00,4.33,
2023.00,11.00,21.00,9.00,358.79,7.53,8.42,3.33,
2023.00,11.00,21.00,12.00,372.01,21.36,-1.54,3.33,
2023.00,11.00,21.00,15.00,361.82,15.87,0.57,3.67,
2023.00,11.00,21.00,18.00,358.28,8.75,6.09,3.00,
2023.00,11.00,21.00,21.00,376.70,18.71,-4.33,4.00,
2023.00,11.00,22.00,0.00,433.60,16.35,2.27,4.00,
2023.00,11.00,22.00,3.00,522.00,15.55,0.49,5.00,
2023.00,11.00,22.00,6.00,530.69,6.28,-4.06,5.33,
2023.00,11.00,22.00,9.00,520.95,9.74,2.02,4.33,
2023.00,11.00,22.00,12.00,532.63,2.90,-0.60,3.33,
2023.00,11.00,22.00,15.00,493.25,10.40,0.97,4.00,
2023.00,11.00,22.00,18.00,492.06,10.92,-2.53,3.67,
2023.00,11.00,22.00,21.00,507.96,10.39,-0.85,2.33,
2023.00,11.00,23.00,0.00,526.38,7.60,-0.85,3.00,
2023.00,11.00,23.00,3.00,504.14,8.56,-1.45,2.67,
2023.00,11.00,23.00,6.00,501.15,9.08,-2.21,2.33,
2023.00,11.00,23.00,9.00,499.03,8.92,-0.09,1.00,
2023.00,11.00,23.00,12.00,484.58,8.52,-1.08,1.33,
2023.00,11.00,23.00,15.00,434.56,4.06,-0.88,0.33,
2023.00,11.00,23.00,18.00,442.39,5.89,0.42,0.00,
2023.00,11.00,23.00,21.00,450.87,4.33,0.63,0.33,
2023.00,11.00,24.00,0.00,417.53,4.36,-2.75,2.00,
2023.00,11.00,24.00,3.00,421.07,4.57,-2.95,1.67,
2023.00,11.00,24.00,6.00,451.93,4.09,1.45,1.00,
2023.00,11.00,24.00,9.00,427.64,3.42,1.19,1.67,
2023.00,11.00,24.00,12.00,435.00,1.91,-1.14,2.00,
2023.00,11.00,24.00,15.00,393.08,3.15,-4.12,2.00,
2023.00,11.00,24.00,18.00,343.43,3.18,-1.39,2.67,
2023.00,11.00,24.00,21.00,403.92,7.91,-1.35,2.33,
2023.00,11.00,25.00,0.00,456.70,11.55,2.76,3.00,
2023.00,11.00,25.00,3.00,480.55,15.23,-1.51,3.33,
2023.00,11.00,25.00,6.00,476.59,15.71,1.59,4.00,
2023.00,11.00,25.00,9.00,550.37,24.01,-4.25,4.67,
2023.00,11.00,25.00,12.00,547.79,20.87,-7.14,4.67,
2023.00,11.00,25.00,15.00,535.23,18.39,-1.05,4.67,
2023.00,11.00,25.00,18.00,553.81,17.07,-7.16,6.33,
2023.00,11.00,25.00,21.00,561.46,13.77,-1.71,3.67,
2023.00,11.00,26.00,0.00,553.57,15.12,-0.61,4.00,
2023.00,11.00,26.00,3.00,549.04,12.87,3.03,2.67,
2023.00,11.00,26.00,6.00,551.58,13.31,-0.33,3.00,
2023.00,11.00,26.00,9.00,543.29,12.85,1.51,1.33,
2023.00,11.00,26.00,12.00,519.42,12.10,2.13,1.67,
2023.00,11.00,26.00,15.00,529.61,11.75,4.07,0.00,
2023.00,11.00,26.00,18.00,513.29,11.00,-0.31,0.67,
2023.00,11.00,26.00,21.00,494.86,10.54,0.99,1.33,
2023.00,11.00,27.00,0.00,493.42,11.40,1.43,1.33,
2023.00,11.00,27.00,3.00,477.37,10.04,-0.97,1.33,
2023.00,11.00,27.00,6.00,451.03,5.70,-1.45,1.67,
2023.00,11.00,27.00,9.00,451.90,6.19,1.50,1.67,
2023.00,11.00,27.00,12.00,449.36,6.31,1.19,2.00,
2023.00,11.00,27.00,15.00,454.16,7.42,-2.35,2.33,
2023.00,11.00,27.00,18.00,442.95,5.78,2.10,1.33,
2023.00,11.00,27.00,21.00,455.77,5.92,-0.30,2.00,
2023.00,11.00,28.00,0.00,484.14,9.96,0.22,1.33,
2023.00,11.00,28.00,3.00,464.99,6.32,0.28,2.00,
2023.00,11.00,28.00,6.00,469.95,7.77,1.52,2.00,
2023.00,11.00,28.00,9.00,475.29,10.08,0.21,1.67,
2023.00,11.00,28.00,12.00,460.48,7.45,0.86,1.33,
2023.00,11.00,28.00,15.00,486.19,9.19,-0.48,2.00,
2023.00,11.00,28.00,18.00,450.01,6.05,0.46,1.67,
2023.00,11.00,28.00,21.00,445.00,5.35,1.30,1.33,
2023.00,11.00,29.00,0.00,450.08,6.20,2.15,0.67,
2023.00,11.00,29.00,3.00,445.57,5.96,-1.21,1.67,
2023.00,11.00,29.00,6.00,443.41,6.04,-0.43,1.33,
2023.00,11.00,29.00,9.00,440.95,5.87,-0.46,0.67,
2023.00,11.00,29.00,12.00,430.62,4.69,-1.11,1.00,
2023.00,11.00,29.00,15.00,433.58,5.32,0.54,0.67,
2023.00,11.00,29.00,18.00,438.63,5.31,-0.45,1.67,
2023.00,11.00,29.00,21.00,435.59,4.97,-0.79,0.67,
2023.00,11.00,30.00,0.00,430.43,4.31,-1.11,1.67,
2023.00,11.00,30.00,3.00,415.67,4.71,-1.12,2.33,
2023.00,11.00,30.00,6.00,409.26,4.07,-1.63,1.00,
2023.00,11.00,30.00,9.00,462.90,3.56,1.59,1.00,
2023.00,11.00,30.00,12.00,486.75,5.88,-1.48,1.33,
2023.00,11.00,30.00,15.00,486.48,3.87,1.96,0.33,
2023.00,11.00,30.00,18.00,481.95,4.35,0.80,1.00,
2023.00,11.00,30.00,21.00,492.71,5.05,3.08,0.33,
2023.00,12.00,1.00,0.00,466.26,10.68,-1.08,4.33,
2023.00,12.00,1.00,3.00,436.81,19.53,-5.52,3.67,
2023.00,12.00,1.00,6.00,424.94,15.67,-7.19,4.00,
2023.00,12.00,1.00,9.00,463.39,13.24,6.43,6.67,
2023.00,12.00,1.00,12.00,520.03,43.24,-11.94,6.00,
2023.00,12.00,1.00,15.00,519.57,35.67,17.91,4.67,
2023.00,12.00,1.00,18.00,486.01,29.78,-7.17,5.33,
2023.00,12.00,1.00,21.00,522.80,17.92,-9.33,5.00,
2023.00,12.00,2.00,0.00,523.40,11.15,-11.57,5.33,
2023.00,12.00,2.00,3.00,493.06,9.36,-1.49,4.00,
2023.00,12.00,2.00,6.00,484.76,6.95,4.92,1.33,
2023.00,12.00,2.00,9.00,473.26,6.70,6.98,0.67,
2023.00,12.00,2.00,12.00,475.56,6.03,7.81,0.67,
2023.00,12.00,2.00,15.00,474.81,5.12,10.31,1.33,
2023.00,12.00,2.00,18.00,478.87,5.50,10.66,0.67,
2023.00,12.00,2.00,21.00,422.37,6.07,9.93,1.33,
2023.00,12.00,3.00,0.00,420.35,7.16,8.54,2.33,
2023.00,12.00,3.00,3.00,412.30,16.26,1.12,2.67,
2023.00,12.00,3.00,6.00,416.05,6.74,-0.73,2.67,
2023.00,12.00,3.00,9.00,420.08,5.56,4.60,2.00,
2023.00,12.00,3.00,12.00,433.72,4.42,3.96,2.67,
2023.00,12.00,3.00,15.00,410.76,8.73,0.94,3.00,
2023.00,12.00,3.00,18.00,442.59,6.25,1.92,2.00,
2023.00,12.00,3.00,21.00,487.04,10.33,2.43,1.67,
2023.00,12.00,4.00,0.00,523.76,13.31,-0.93,2.00,
2023.00,12.00,4.00,3.00,523.61,12.80,-2.05,2.67,
2023.00,12.00,4.00,6.00,516.29,14.57,0.50,2.67,
2023.00,12.00,4.00,9.00,531.14,16.00,4.62,2.67,
2023.00,12.00,4.00,12.00,552.35,5.35,4.91,2.67,
2023.00,12.00,4.00,15.00,549.09,12.72,2.74,1.67,
2023.00,12.00,4.00,18.00,543.37,14.79,2.57,1.33,
2023.00,12.00,4.00,21.00,531.38,2.81,4.34,1.00,
2023.00,12.00,5.00,0.00,545.30,5.33,5.21,3.00,
2023.00,12.00,5.00,3.00,534.35,8.95,2.25,3.33,
2023.00,12.00,5.00,6.00,554.83,11.76,-0.42,2.67,
2023.00,12.00,5.00,9.00,562.37,12.95,0.91,3.33,
2023.00,12.00,5.00,12.00,554.18,0.59,-0.50,3.33,
2023.00,12.00,5.00,15.00,507.09,1.41,-0.50,2.67,
2023.00,12.00,5.00,18.00,509.01,1.50,-0.09,2.33,
2023.00,12.00,5.00,21.00,551.00,0.47,-0.87,2.33,
2023.00,12.00,6.00,0.00,551.29,0.61,2.61,2.67,
2023.00,12.00,6.00,3.00,557.17,0.38,-0.98,2.33,
2023.00,12.00,6.00,6.00,514.19,1.30,-1.02,2.33,
2023.00,12.00,6.00,9.00,558.89,0.47,1.53,2.33,
2023.00,12.00,6.00,12.00,539.91,0.60,-2.22,2.67,
2023.00,12.00,6.00,15.00,550.66,0.65,-1.86,3.00,
2023.00,12.00,6.00,18.00,562.41,0.28,0.08,2.00,
2023.00,12.00,6.00,21.00,561.27,0.21,0.92,1.67,
2023.00,12.00,7.00,0.00,562.62,0.29,0.77,1.00,
2023.00,12.00,7.00,3.00,531.94,1.40,-0.05,1.00,
2023.00,12.00,7.00,6.00,541.00,0.71,-1.59,1.00,
2023.00,12.00,7.00,9.00,497.12,3.81,0.45,1.00,
2023.00,12.00,7.00,12.00,497.60,6.82,0.25,0.67,
2023.00,12.00,7.00,15.00,483.20,4.19,0.80,0.67,
2023.00,12.00,7.00,18.00,498.61,9.41,-1.39,2.00,
2023.00,12.00,7.00,21.00,505.48,8.62,-1.99,2.00,
2023.00,12.00,8.00,0.00,490.58,8.02,-0.19,1.00,
2023.00,12.00,8.00,3.00,468.93,7.13,1.17,0.33,
2023.00,12.00,8.00,6.00,458.25,5.83,-0.34,0.67,
2023.00,12.00,8.00,9.00,453.49,7.46,0.31,1.00,
2023.00,12.00,8.00,12.00,445.85,7.09,-0.67,0.67,
2023.00,12.00,8.00,15.00,433.33,6.28,-1.81,1.67,
2023.00,12.00,8.00,18.00,435.85,6.26,-2.29,2.00,
2023.00,12.00,8.00,21.00,426.44,5.69,1.74,1.33,
2023.00,12.00,9.00,0.00,421.46,5.65,3.69,0.00,
2023.00,12.00,9.00,3.00,422.17,5.25,-1.44,0.00,
2023.00,12.00,9.00,6.00,423.08,4.65,0.01,0.67,
2023.00,12.00,9.00,9.00,427.06,2.97,0.49,0.00,
2023.00,12.00,9.00,12.00,422.28,3.09,-0.63,0.33,
2023.00,12.00,9.00,15.00,405.21,3.27,-1.63,0.67,
2023.00,12.00,9.00,18.00,404.25,3.53,1.45,0.33,
2023.00,12.00,9.00,21.00,404.41,2.99,1.49,0.00,
2023.00,12.00,10.00,0.00,407.03,1.39,-0.52,0.67,
2023.00,12.00,10.00,3.00,409.00,1.79,-1.80,0.67,
2023.00,12.00,10.00,6.00,417.94,1.71,-2.11,0.67,
2023.00,12.00,10.00,9.00,408.34,0.89,0.41,0.33,
2023.00,12.00,10.00,12.00,383.59,1.56,-2.17,0.67,
2023.00,12.00,10.00,15.00,409.93,0.85,-0.37,0.67,
2023.00,12.00,10.00,18.00,401.12,1.09,0.37,1.33,
2023.00,12.00,10.00,21.00,397.31,0.90,-1.75,0.67,
2023.00,12.00,11.00,0.00,433.82,2.86,0.95,0.00,
2023.00,12.00,11.00,3.00,402.94,0.83,-1.96,1.00,
2023.00,12.00,11.00,9.00,450.74,3.46,-2.58,0.00,
2023.00,12.00,11.00,12.00,398.52,2.01,-0.03,0.33,
2023.00,12.00,11.00,15.00,344.07,4.70,-0.65,0.33,
2023.00,12.00,11.00,18.00,328.49,6.25,1.37,0.00,
2023.00,12.00,11.00,21.00,318.63,11.38,-0.95,0.00,
2023.00,12.00,12.00,0.00,313.60,10.15,-0.26,0.00,
2023.00,12.00,12.00,3.00,312.48,7.91,-2.97,1.33,
2023.00,12.00,12.00,6.00,322.98,12.39,0.43,0.67,
2023.00,12.00,12.00,9.00,328.43,6.71,0.62,0.67,
2023.00,12.00,12.00,12.00,348.24,10.08,-0.56,3.33,
2023.00,12.00,12.00,15.00,384.07,13.43,-3.29,3.33,
2023.00,12.00,12.00,18.00,384.04,12.64,-2.14,2.33,
2023.00,12.00,12.00,21.00,378.44,14.81,5.74,0.67,
2023.00,12.00,13.00,0.00,376.44,14.26,4.85,0.67,
2023.00,12.00,13.00,3.00,374.50,14.17,-0.23,2.00,
2023.00,12.00,13.00,6.00,365.02,10.15,-4.91,1.33,
2023.00,12.00,13.00,9.00,361.36,8.82,-1.04,1.00,
2023.00,12.00,13.00,12.00,353.61,7.71,-1.68,1.33,
2023.00,12.00,13.00,15.00,349.92,5.50,-3.88,2.67,
2023.00,12.00,13.00,18.00,355.29,3.35,-3.70,2.33,
2023.00,12.00,13.00,21.00,436.49,3.28,-3.68,2.33,
2023.00,12.00,14.00,0.00,378.46,10.58,-9.13,3.67,
2023.00,12.00,14.00,3.00,383.98,11.22,-10.04,4.33,
2023.00,12.00,14.00,6.00,365.17,8.18,-9.59,3.00,
2023.00,12.00,14.00,9.00,341.87,3.08,-4.47,3.33,
2023.00,12.00,14.00,12.00,316.67,3.57,0.05,2.67,
2023.00,12.00,14.00,15.00,415.13,4.01,-4.39,2.00,
2023.00,12.00,14.00,18.00,448.88,3.55,-5.77,1.00,
2023.00,12.00,14.00,21.00,449.71,3.27,-3.07,2.00,
2023.00,12.00,15.00,0.00,395.11,5.20,-4.46,1.33,
2023.00,12.00,15.00,3.00,445.50,3.33,-2.96,0.67,
2023.00,12.00,15.00,6.00,443.04,2.90,-2.72,0.33,
2023.00,12.00,15.00,9.00,441.88,2.66,-4.20,2.67,
2023.00,12.00,15.00,12.00,400.08,20.15,-4.72,3.00,
2023.00,12.00,15.00,15.00,397.29,26.76,11.61,3.00,
2023.00,12.00,15.00,18.00,475.77,19.76,-0.23,3.33,
2023.00,12.00,15.00,21.00,400.38,7.33,-0.97,3.00,
2023.00,12.00,16.00,0.00,495.29,9.79,-4.31,3.33,
2023.00,12.00,16.00,3.00,501.39,14.41,-2.87,4.00,
2023.00,12.00,16.00,6.00,508.26,15.33,4.44,3.00,
2023.00,12.00,16.00,9.00,487.08,14.34,4.68,1.67,
2023.00,12.00,16.00,12.00,492.53,10.33,0.73,2.67,
2023.00,12.00,16.00,15.00,463.71,14.10,3.93,0.67,
2023.00,12.00,16.00,18.00,439.37,15.70,2.09,2.67,
2023.00,12.00,16.00,21.00,439.27,12.62,-5.94,2.67,
2023.00,12.00,17.00,0.00,423.23,6.87,-2.80,3.33,
2023.00,12.00,17.00,3.00,446.00,7.42,-3.33,4.67,
2023.00,12.00,17.00,6.00,441.48,8.51,-5.28,4.33,
2023.00,12.00,17.00,9.00,523.08,25.88,5.06,4.67,
2023.00,12.00,17.00,12.00,523.70,26.08,-2.37,5.33,
2023.00,12.00,17.00,15.00,531.17,22.11,-12.27,5.33,
2023.00,12.00,17.00,18.00,472.22,24.17,3.87,2.33,
2023.00,12.00,17.00,21.00,474.24,21.20,7.79,3.33,
2023.00,12.00,18.00,0.00,484.92,11.60,7.54,2.33,
2023.00,12.00,18.00,3.00,488.18,12.49,7.23,3.33,
2023.00,12.00,18.00,6.00,472.69,20.91,-9.41,5.33,
2023.00,12.00,18.00,9.00,453.32,14.31,1.10,3.67,
2023.00,12.00,18.00,12.00,471.12,8.69,1.36,3.33,
2023.00,12.00,18.00,18.00,481.61,11.55,0.60,3.00,
2023.00,12.00,18.00,21.00,532.27,14.31,-2.65,4.33,
2023.00,12.00,19.00,0.00,608.29,13.03,-1.58,3.67,
2023.00,12.00,19.00,3.00,483.14,2.61,-3.92,3.33,
2023.00,12.00,19.00,6.00,481.11,4.31,3.57,2.00,
2023.00,12.00,19.00,9.00,508.39,1.62,1.81,1.67,
2023.00,12.00,19.00,12.00,504.83,2.22,1.84,1.67,
2023.00,12.00,19.00,15.00,530.68,2.02,0.55,2.00,
2023.00,12.00,19.00,18.00,577.53,0.80,0.03,2.00,
2023.00,12.00,19.00,21.00,523.93,1.35,-1.79,2.67,
2023.00,12.00,20.00,0.00,521.52,2.77,-1.89,4.00,
2023.00,12.00,20.00,3.00,528.74,2.25,-3.70,3.00,
2023.00,12.00,20.00,6.00,515.66,3.39,-0.59,2.33,
2023.00,12.00,20.00,9.00,512.00,5.76,-1.08,1.67,
2023.00,12.00,20.00,12.00,498.91,7.07,-1.52,2.00,
2023.00,12.00,20.00,15.00,486.58,7.18,-3.31,2.67,
2023.00,12.00,20.00,18.00,488.98,7.19,-3.03,1.33,
2023.00,12.00,20.00,21.00,483.28,6.18,1.06,0.67,
2023.00,12.00,21.00,0.00,487.67,5.61,-1.81,2.67,
2023.00,12.00,21.00,3.00,486.34,5.52,-1.15,0.33,
2023.00,12.00,21.00,6.00,492.30,5.15,-0.16,0.33,
2023.00,12.00,21.00,9.00,488.48,5.49,-2.41,2.00,
2023.00,12.00,21.00,12.00,481.04,5.14,-3.20,0.67,
2023.00,12.00,21.00,15.00,487.09,4.97,-3.01,1.33,
2023.00,12.00,21.00,18.00,487.61,4.59,-1.43,0.33,
2023.00,12.00,21.00,21.00,485.88,4.95,0.06,0.00,
2023.00,12.00,22.00,0.00,488.87,5.21,0.27,0.33,
2023.00,12.00,22.00,3.00,452.78,1.75,-2.03,1.33,
2023.00,12.00,22.00,6.00,447.38,2.08,-1.59,1.00,
2023.00,12.00,22.00,9.00,468.50,4.67,1.57,0.33,
2023.00,12.00,22.00,12.00,484.47,5.46,3.02,0.00,
2023.00,12.00,22.00,15.00,489.60,5.79,-0.24,0.33,
2023.00,12.00,22.00,18.00,472.99,5.75,-0.91,0.33,
2023.00,12.00,22.00,21.00,474.00,6.00,0.44,0.33,
2023.00,12.00,23.00,0.00,485.66,5.51,1.85,0.33,
2023.00,12.00,23.00,3.00,480.87,4.63,0.50,0.33,
2023.00,12.00,23.00,6.00,341.77,4.08,-4.94,2.00,
2023.00,12.00,23.00,9.00,343.87,2.06,0.10,0.67,
2023.00,12.00,23.00,12.00,396.05,2.19,5.80,2.00,
2023.00,12.00,23.00,15.00,447.43,2.88,0.30,2.67,
2023.00,12.00,23.00,18.00,388.99,1.78,2.75,0.67,
2023.00,12.00,23.00,21.00,373.76,3.67,-0.64,1.00,
2023.00,12.00,24.00,0.00,459.73,4.23,1.16,2.67,
2023.00,12.00,24.00,3.00,437.17,6.59,-5.10,2.67,
2023.00,12.00,24.00,6.00,441.47,6.59,-0.25,2.67,
2023.00,12.00,24.00,9.00,460.58,8.26,-0.46,3.00,
2023.00,12.00,24.00,12.00,442.30,7.89,2.82,2.33,
2023.00,12.00,24.00,15.00,439.44,8.13,1.57,1.00,
2023.00,12.00,24.00,18.00,436.62,8.35,5.26,1.00,
2023.00,12.00,24.00,21.00,441.95,8.46,1.05,0.67,
2023.00,12.00,25.00,0.00,449.45,5.74,0.95,0.33,
2023.00,12.00,25.00,3.00,436.91,9.01,0.67,1.00,
2023.00,12.00,25.00,6.00,440.57,8.01,2.89,0.67,
2023.00,12.00,25.00,9.00,451.27,11.26,3.45,0.33,
2023.00,12.00,25.00,12.00,459.93,9.47,1.76,0.33,
2023.00,12.00,25.00,15.00,450.32,10.33,-0.89,1.00,
2023.00,12.00,25.00,18.00,447.95,9.36,-2.14,1.33,
2023.00,12.00,25.00,21.00,452.04,11.27,4.35,0.00,
2023.00,12.00,26.00,0.00,458.88,9.64,1.95,0.33,
2023.00,12.00,26.00,3.00,480.47,7.79,-2.29,1.67,
2023.00,12.00,26.00,6.00,473.94,8.04,4.14,1.33,
2023.00,12.00,26.00,9.00,480.09,8.45,2.81,1.67,
2023.00,12.00,26.00,12.00,473.83,8.34,2.31,1.67,
2023.00,12.00,26.00,15.00,473.51,7.61,1.60,1.33,
2023.00,12.00,26.00,18.00,474.23,7.28,0.79,1.00,
2023.00,12.00,26.00,21.00,479.73,6.40,3.06,0.67,
2023.00,12.00,27.00,0.00,477.89,5.86,1.69,2.00,
2023.00,12.00,27.00,3.00,481.27,5.53,-0.44,1.67,
2023.00,12.00,27.00,6.00,486.01,6.57,-1.86,1.00,
2023.00,12.00,27.00,9.00,459.22,5.97,-3.56,1.33,
2023.00,12.00,27.00,12.00,446.99,6.48,1.05,0.33,
2023.00,12.00,27.00,15.00,440.96,6.61,1.80,0.67,
2023.00,12.00,27.00,18.00,455.02,6.96,1.78,0.67,
2023.00,12.00,27.00,21.00,457.21,6.98,1.59,0.33,
2023.00,12.00,28.00,0.00,449.86,7.53,1.24,0.00,
2023.00,12.00,28.00,3.00,452.72,6.99,1.59,0.00,
2023.00,12.00,28.00,6.00,440.69,6.47,-0.08,0.67,
2023.00,12.00,28.00,9.00,436.27,6.30,0.54,0.33,
2023.00,12.00,28.00,12.00,427.52,5.02,1.69,0.33,
2023.00,12.00,28.00,15.00,418.21,4.13,0.47,0.33,
2023.00,12.00,28.00,18.00,436.80,1.99,0.43,0.00,
2023.00,12.00,28.00,21.00,459.06,2.78,0.86,1.67,
2023.00,12.00,29.00,0.00,412.50,9.09,-0.22,1.33,
2023.00,12.00,29.00,3.00,400.58,9.18,-1.63,1.00,
2023.00,12.00,29.00,6.00,394.93,13.82,-2.66,1.33,
2023.00,12.00,29.00,9.00,380.37,16.25,-1.38,2.00,
2023.00,12.00,29.00,12.00,367.26,15.77,2.85,1.67,
2023.00,12.00,29.00,15.00,382.18,9.53,3.91,0.67,
2023.00,12.00,29.00,18.00,367.61,8.82,2.26,1.67,
2023.00,12.00,29.00,21.00,381.11,13.76,0.92,2.33,
2023.00,12.00,30.00,0.00,365.08,5.56,6.18,1.00,
2023.00,12.00,30.00,3.00,376.54,13.36,-2.52,2.33,
2023.00,12.00,30.00,6.00,371.09,6.16,2.14,1.33,
2023.00,12.00,30.00,9.00,366.40,6.98,5.05,0.33,
2023.00,12.00,30.00,12.00,348.36,4.18,-1.80,0.67,
2023.00,12.00,30.00,15.00,339.58,7.32,-1.18,1.00,
2023.00,12.00,30.00,18.00,325.73,6.70,1.21,1.00,
2023.00,12.00,30.00,21.00,334.56,1.54,3.16,0.00,
2023.00,12.00,31.00,0.00,348.64,1.70,2.70,0.00,
2023.00,12.00,31.00,3.00,345.08,6.63,-0.32,0.67,
2023.00,12.00,31.00,6.00,421.22,8.05,-1.17,0.33,
2023.00,12.00,31.00,9.00,411.31,10.44,-1.45,0.33,
2023.00,12.00,31.00,12.00,454.74,5.24,-1.78,0.33,
2023.00,12.00,31.00,15.00,452.56,5.15,-3.24,0.67,
2023.00,12.00,31.00,18.00,313.24,5.76,-4.21,1.00,
2023.00,12.00,31.00,21.00,311.85,6.35,-1.98,1.33,
2024.00,1.00,1.00,0.00,318.39,4.02,0.66,0.67,
2024.00,1.00,1.00,3.00,306.68,4.86,-1.02,0.33,
2024.00,1.00,1.00,6.00,328.14,8.90,-3.59,0.67,
